SampleName,Actinobacteria,Bacteroidetes,Candidatus_Saccharibacteria,Chloroflexi,Cyanobacteria,Firmicutes,Fusobacteria,Lentisphaerae,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Unclassified_Bacteria,Verrucomicrobia
SRS024265,0.00011116839375772573,0.5937154795408376,0.0,0.0,0.0,0.4037717683666111,1.0769177824191552e-05,0.0,0.0005338898686660674,0.0,2.712907305708196e-05,0.0,0.00025668888686938303,0.0
SRS024331,0.0076574556451360415,0.8185161560589809,0.0,0.0,0.0,0.12178386365789175,0.0,0.0008312181763707642,0.04629234023971994,0.0,0.0,0.0,7.924004166372853e-05,0.003538122655669925
SRS024388,4.2622733538898405e-05,0.9495634364176384,0.0,0.0,0.0,0.048761202570745996,0.0,0.0,7.632264122344459e-05,0.0,0.0,5.6511134759042455e-05,2.5197821361314804e-05,0.0
SRS024435,0.0024991513432352707,0.7725452064696882,0.0,0.0,0.0,0.19299377904139142,0.0,0.00787643463254575,0.018125796155053144,2.3990294230453985e-05,0.0,2.295737023530714e-05,0.0011223721020697157,0.0025475371142407934
SRS024549,0.000191220430657021,0.8139142185004082,0.0,0.0,0.0,0.040196217100168734,0.001070052941417013,0.0,0.14139598699887793,0.0,0.0,0.0018721066455590376,0.0,0.0005573443154028286
SRS024625,0.0004195671926025425,0.9135268427479128,0.0,0.0,0.0,0.07928677376279895,0.0,0.0,0.004996948679323802,0.0,0.0,0.0,4.012920008583293e-05,0.0
SRS042284,0.00048177890742496794,0.8244492959058435,2.815576501491993e-05,0.0,0.0,0.15240039010163178,1.0149370806103564e-05,0.0,0.013687198378756444,2.732973985646765e-05,0.0,0.00771700052225533,3.786538304788478e-05,0.0
SRS042628,0.0008067185866773165,0.17528281446390093,1.824567680611632e-05,0.0,0.0,0.8100262261792662,2.9245059083802418e-05,0.0,0.0020424357330874154,0.0,0.00044179695943469776,1.9182125599773607e-05,0.0002848149335592545,0.009139373803859693
SRS043001,0.0015996925864119721,0.8781657284185942,0.0,0.0,0.0,0.11695995446716105,0.0,0.0,0.0016810049400912798,0.0,0.0,0.0,0.00047391818270486153,0.0
SRS043411,0.00537254661113027,0.8298074469991257,0.0,0.0,0.0,0.1464485710083098,0.0,0.0,0.012582771464655865,0.0,0.0,0.00011053795163374575,0.0004045058115244804,0.004131775951177009
SRS043701,0.0011320734576745822,0.8584229749509877,2.259127085439073e-05,0.0,0.0,0.12583232888075327,0.0,0.0,0.012904790607119082,0.0,0.0,0.00017708877675124573,0.0001824101528968884,1.0575549330304367e-05
SRS045004,0.002662241178404373,0.9100693019025353,0.0,0.0,0.0,0.06983970045399263,0.0,0.0,0.012452409685062178,0.0,0.0001157226095581329,0.002153984341380875,0.0001195222094672605,0.0
SRS045528,0.01050978956209146,0.7966313538993504,2.178484767624776e-05,0.0,0.0,0.15972920168896326,2.4420903654821083e-05,0.0,0.002263567063874926,0.0,0.0,0.0,0.00012828695813755963,0.028074216548576943
SRS045645,0.0032342452791685396,0.9293461406336954,0.0,0.0,0.0,0.04958569211109421,0.0,0.0,0.016043733646661888,0.0,0.0,8.535694777334875e-05,9.792515667951128e-05,0.0
SRS045713,0.00950674636272626,0.895555123017907,2.0891124810648464e-05,0.0,0.0,0.05964119614765975,0.0,0.006347215376103818,0.027867148038735176,0.0,0.0,1.1430038860004587e-05,5.973171119622672e-05,0.0
SRS045739,0.007618513393564307,0.9087629131714601,0.0,0.0,0.0001237767707388073,0.05747631516320782,2.8150181724284837e-05,0.0,0.02424864259220051,0.0,0.0,0.0,0.00018929694837439788,0.0
SRS047014,0.0066426220983129645,0.6582556967443238,0.0,0.0,0.0,0.32592859093846155,0.0,0.0,0.006789226826339133,1.178631786828938e-05,0.0,7.830506489006087e-05,0.00047964379595495985,0.00021559477352684622
SRS047044,0.0012536413873380228,0.9026365800049267,0.0,0.0,0.0,0.08960908154197879,3.806980129361831e-05,0.0,0.00465915865791942,0.0,0.0,0.0005694885159766944,0.000260575447785078,2.8812543350786264e-05
SRS048164,0.004349564863103275,0.7896070598979286,0.0,0.0,0.0,0.18462874384526198,3.571415265711063e-05,2.542605882634426e-05,0.01854966812025601,0.0,1.3211539696357394e-05,6.953827019321834e-05,0.0013972339799931547,0.0
SRS048870,0.0024970493030264896,0.8006670263347053,2.527048228130838e-05,0.0,0.0,0.18565133148675755,0.0,0.0,0.0035655030249129296,0.0,5.4716304431187625e-05,6.129424573487623e-05,5.1084248774638037e-05,0.006002505783382454
SRS049164,0.00967145138181049,0.6589978338696949,0.0,0.0,0.0,0.32205188128148915,0.0,0.0,0.0064867311473321265,2.0044969313910238e-05,0.0,9.631298412471936e-05,0.0005221396067888822,0.0003005852842842411
SRS049402,0.016178988613078264,0.7743596273740665,2.035276587601017e-05,0.0,0.0,0.16291475942498598,3.865020492089501e-05,0.0,0.04420027014962553,0.0,0.0,0.0,1.312333549755579e-05,0.0
SRS049712,0.003576589291173794,0.8173752769692113,0.0,0.0,0.0,0.1674331820012298,0.0,0.0,0.010172695725804514,0.0,0.0,3.4937722747984536e-05,0.00020100008953059443,0.0
SRS049896,0.012998457717424642,0.8373912174540431,1.2611585540723015e-05,0.0,0.0,0.11710854382929706,2.3631538576170482e-05,0.0,0.029398606250461992,0.0,1.6783390372247848e-05,0.0,1.8594518969695287e-05,3.512178488150526e-05
SRS049900,0.005768953754065637,0.8315936020017966,1.0193838978014767e-05,0.0,0.0,0.1407838979934624,1.1796512696504595e-05,0.0,0.001714870054217952,0.0,0.0,0.01344694033145376,0.0005581312662616779,0.0
SRS049959,0.004126518835934811,0.5041886764950295,2.419155631818181e-05,0.0,0.0,0.4804206709612295,0.0,0.0,0.007931213710190019,2.722544299903917e-05,2.4083064944296976e-05,0.00017452263568107804,0.0002593390184942497,0.0
SRS049995,0.0032755113522138723,0.9031696358499819,0.0,0.0,0.0,0.08337468390450543,0.0,0.0006530144164041336,0.00380984009943571,0.0,6.03337085902366e-05,0.0028943128421245424,0.00038435978196948685,0.0006232897843744555
SRS050026,0.04456137855700382,0.8902213389017789,0.0,0.0,5.795443547924426e-05,0.05174450504292966,0.0018083813494893463,0.0,0.01007247010167092,0.0,0.0,0.0,0.00013504421324132257,0.0
SRS050299,0.0004921363026856336,0.9285687444556021,0.0,0.0,0.0,0.03532467538129198,0.0,0.0,0.009249192804663804,0.0,0.0,0.014756022283254991,0.00015376885290583115,0.009946236908085253
SRS050422,0.03423452250232761,0.39550122932232773,9.012598782156104e-05,0.0,0.0,0.5236551029865977,0.0,0.001195634603071991,0.04098215348721111,0.0,0.0,0.00015083460374923214,0.002237560026717965,0.0
SRS050752,0.0060952468104238135,0.6978493389380537,2.2460302342293334e-05,0.0,0.0,0.2420945874581727,1.245743427832126e-05,0.0,0.014491195025768042,0.0,0.0,0.00012565814407697882,0.0004178017674699283,0.03684814155254377
SRS050925,0.0016677840900016165,0.7640332412150791,3.920976969340393e-05,0.0,0.0,0.20667727125448362,0.0,0.0,0.02483704697724873,0.0,0.0,0.0010528601956751725,0.0003416002870145041,0.0001804235480267042
SRS051031,0.005119720585606716,0.7610591799923714,0.0,0.0,0.0,0.20505074493289274,0.0,2.1116763247472266e-05,0.01690802119929414,1.0106331711238588e-05,0.0,0.00021813322232018276,0.002417639314892507,0.007322770229974018
SRS051882,0.0006396864278855636,0.6903975536760217,0.0,0.0,0.0,0.19353493252606296,3.330737720007143e-05,1.153608457570538e-05,0.014092143046731944,4.715570091233822e-05,0.0,0.09319952303457252,0.0003624229763439848,0.006053693515445331
SRS052027,0.0009329852278092768,0.7233617388195583,0.0,0.0,0.0,0.23444122243759138,0.0,0.0,0.03970002798956382,0.0,0.0,0.00014906070838758423,0.00027689367618665523,0.0
SRS052697,0.011863875248468317,0.6686192920863954,0.0,0.0,0.0,0.3009681530025463,0.0,0.001979298946429092,0.011909467011467008,1.2206148222346335e-05,0.00012149246475857441,0.0009661912835098802,0.00165807221293646,0.0003298329717817786
SRS053214,0.004161070607670288,0.8298802593552472,0.0,0.0,0.0,0.14420010474991743,0.0,0.0,0.0014580965892389986,0.0,0.0,0.0007028600976933128,0.0002616420050630589,0.018183604359289274
SRS053335,0.0005405946222285489,0.7173213853578557,0.0,0.0,0.0,0.2746305925785895,0.0,0.0,0.005770246490863892,7.062012450512629e-05,0.0,2.9454898334881373e-05,0.00046118110755733865,0.0
SRS053398,0.0028878699013352746,0.865290753974909,5.161908368535535e-05,0.0,0.0,0.11781379576898307,4.753775844827783e-05,0.001421030027223535,0.010872047245823776,0.0,0.0,5.566146895560995e-05,0.00022823504618886718,0.0
SRS053573,0.003096832740066943,0.8792698912162487,0.0,0.0,0.0003550970255519578,0.08736210384222041,3.278060013667634e-05,0.0,0.0038658685508172856,0.0,0.0,0.0,0.00034208048771405667,0.023444534212435912
SRS053649,0.003865298195110591,0.9352184035915361,0.0,0.0,0.0,0.04574452932360463,2.9191575588925445e-05,5.4961308644576894e-05,0.01260307359463933,0.0,0.0,0.0,0.00021590334844684336,0.00013856079180390196
SRS054590,8.372752181692351e-05,0.9000568111143232,0.0,0.0,0.0,0.0921931644001313,3.092945962625624e-05,0.0,0.006298923040503975,0.0,0.0,0.000500523926887657,2.7816419460308002e-05,0.0
SRS054956,0.002195058766072991,0.5965030645809128,6.035999970165709e-05,0.0,0.0,0.33557198353024126,0.0,0.0,0.0632014350623609,0.0,0.0,0.00011016902489087896,0.0004140957484262592,0.0
SRS055982,0.0018325501458999719,0.8691158172925691,0.0,0.0,0.0,0.12280883379128417,0.0,0.0,0.0037207304874866762,1.2773710917214165e-05,0.0,0.00018104435011192407,0.0005682066858121306,0.0001668369202827509
SRS056259,6.514389771622376e-05,0.9095022273421973,0.0,0.0,0.0,0.0826079602545391,0.0,0.0,0.006555635090233723,1.286011820063055e-05,0.0,0.0,2.043938698865563e-05,0.0002624858896072827
SRS056273,0.01398772079563925,0.8382127293674991,0.0,0.0,0.0,0.1205358260000716,3.311636973650338e-05,0.0033375652104762304,0.018127683094677646,0.0,0.0,0.0,0.001030870405604999,0.001874375314076306
SRS056519,0.002060202768248136,0.8314961361930394,1.7240825332996178e-05,0.0,0.0,0.1125902451192976,0.0,0.0,0.04760925327720927,0.0,0.0,0.0035117620997578347,0.00040839671209895613,0.0
SRS057478,0.0004957476345398309,0.8525939956380544,1.1101023342973151e-05,0.0,0.0,0.13682526726780805,0.0,0.0,0.007513211788762035,0.0,0.0,8.470508193851771e-05,8.187200689372137e-05,3.05719447451642e-05
SRS057717,0.0008179590983954617,0.8526092460325387,0.0,0.0,0.0,0.085383956963063,0.0017220400230608703,0.0,0.0581259145013061,0.0,0.0,0.0,2.1418500884844032e-05,0.0
SRS058070,0.0018716898378882386,0.6079724408413794,2.754477278241639e-05,0.0,0.0004467013750007685,0.31131679286759834,4.774494694852073e-05,0.0,0.07354703630720277,0.0,0.0,0.0,0.0007955423314933588,0.0004251420336314934
SRS058723,0.0016616042125157861,0.8991361621169406,0.0,0.0,0.0,0.08564360739391626,0.0,0.0,0.004195236946690542,1.1027658902387151e-05,0.0,0.005933621232601348,0.0025366040142131485,0.0
SRS058770,0.0021747101140611393,0.9234137562157338,0.0,0.0,0.0,0.06732645545184444,0.0,0.0,0.005487798828874783,0.0,1.1547890191011995e-05,3.285602546102901e-05,0.0006164289824116151,0.0
SRS062427,0.0005996200465889566,0.8614251530713104,8.338692195632521e-05,0.0,0.0,0.09567989713354698,0.0,0.0,0.00010411573460052653,2.3894019840247414e-05,0.0,5.270875240224246e-05,0.0001145676463736326,0.04061437604063013
SRS063040,0.004705883813664332,0.6717481593101954,0.0,0.0,0.0,0.3042479218774815,4.4554497305412895e-05,0.0,0.013418113980780586,9.946721414177216e-05,0.0,1.4762783496479584e-05,0.0017496782524745655,0.0009008017330031988
SRS063985,0.0023202342615581905,0.4982317023189509,0.0,0.0,0.0,0.4626955293219292,0.0005347673941543867,0.0,0.0054940471900530845,0.0,2.6094988069976747e-05,0.00021812042641913127,0.0017323659067980828,0.02669937629473506
SRS064276,0.008386547427238144,0.5525282956779037,0.0,0.0,0.0,0.3880094865247042,0.0,0.0,0.014351743891156562,4.9415209163817106e-05,0.0,5.430668971711863e-05,0.0004504659345423894,0.03467570696747195
SRS064557,0.0007194675602744554,0.9055910030762991,0.0,0.0,0.0,0.03957733118314096,0.0,0.0,0.015008882027425063,0.0,0.0,0.036816267730173054,0.00028900953528196194,0.0
SRS064645,0.0027924655829088554,0.8090975962301566,0.0,2.522582199968209e-05,1.7189144772475835e-05,0.15989598557352258,1.029209958726763e-05,0.0,0.0007147221156634263,0.0,0.0,0.02537269238452209,0.0005208267378409992,0.0
SRS065504,0.006748675286165314,0.6997248489575667,0.0,0.0,0.0,0.27321566265960023,0.0,0.0,0.006751284455381765,1.6603392651953622e-05,0.0,9.801128653635517e-05,0.00013288389680975854,0.01202040218981109
SRS074670,0.006456795141941088,0.9241173017028282,0.0,0.0,0.0,0.0458352708647958,2.7295880820430884e-05,0.0,0.021954509741757805,0.0,0.0,0.0,0.00011037579321868369,0.0
SRS074964,0.0020949075998464655,0.886689225469735,0.0,0.0,0.0,0.0891677891414831,2.9944532489700445e-05,0.0,0.0064229073863846554,0.0,0.0,0.0,0.0001399044785161065,0.013492735900201051
SRS075078,0.007306591119502643,0.8409914869833373,0.0,0.0,0.0,0.11701531894299914,3.177074606725648e-05,0.0020048162261623735,0.014222084575033406,0.0,0.0,0.0,0.0001569946803920706,0.01564588829302104
SRS075341,0.002455688220224306,0.7795772311975804,1.4837463304263193e-05,0.0,0.0,0.17910109265183335,2.973246893732251e-05,0.0,0.032571396793696236,0.0,0.0,0.0,0.0001507111590883502,0.0030283650267613664
SRS075398,0.0023407578738192073,0.742442578181868,0.0,0.0,0.0,0.24316311515787736,0.0006682222233823755,0.0,0.009930685562734324,7.216967999294327e-05,3.062010361989156e-05,0.0,1.6408929943497214e-05,0.0
SRS076929,0.0032048102118232,0.6375862113231758,0.0,0.0,0.0,0.30543615926824325,0.0,0.00040442319553747234,0.019700661368170752,0.0,0.00028026880613701225,0.012800205771297302,0.005273471261487841,0.012344063501724598
SRS077086,0.002593814266376358,0.9362293853129353,0.0,0.0,0.0,0.04099952404643303,0.0,0.0,0.009219392566704598,0.0,0.0,0.0,0.00022760547157958368,0.009768799003901403
SRS077335,0.054118657738629186,0.8098005468201855,4.97303398417255e-05,0.0,0.01029907357046642,0.12300999390711895,0.0,0.0,0.0010677718407006787,1.1083837007560943e-05,0.0,0.0,0.00022432805704252046,0.0
SRS077502,0.015495467119255356,0.6315778591145366,0.0,0.0,0.0,0.321049496151197,0.0003267747665691716,0.0,0.028315406445611875,2.0080797194106878e-05,0.0,0.0,0.0016593840143862757,0.0
SRS077552,0.001128027017279319,0.9064344118210012,0.0,0.0,0.0,0.06891372360867089,0.0,0.0006108849015976168,0.009321953842542724,2.7606769152971392e-05,0.0,0.011114611319633554,0.0004497904817753834,0.0002999251034940408
SRS077730,0.001864542050891971,0.8906529488958402,6.480936785982493e-05,0.0,0.0,0.09731762621178475,0.0,0.0,0.001251187351331711,0.0,0.0,9.336796148969224e-05,0.0003674710740762305,0.007190336797593164
SRS077753,0.004616087554238336,0.8857901781129569,6.463745239040527e-05,0.0,0.0,0.09499907724673967,2.2007467731904577e-05,0.0,0.0017991590808355518,0.0,0.0,0.0,0.00016282182110113552,0.010218600604215996
SRS077849,0.009110731291665859,0.8406374395442884,0.0,1.2322635303904961e-05,6.611519449529571e-05,0.1209036721622888,3.3814062262118846e-05,0.0034107428148974933,0.02201500958294849,0.0,0.0,1.5493103837295925e-05,8.582031776986652e-05,0.0008645135063267122
SRS078176,0.005722193712306733,0.8140450588465725,0.0,0.0,0.0,0.14877168188939285,0.0,4.0688554829310277e-05,0.022824124826837665,1.0604094538911224e-05,3.1354951227333316e-05,0.0007420327751788388,0.00016887294882953922,0.0055293762626560045
SRS078242,0.0008429732587392281,0.8623226872856615,0.0,0.0,0.0,0.12784972304994813,2.8231956113333218e-05,5.405975348544512e-05,0.00588071450782353,0.0,4.809458302898706e-05,0.0,0.00018746366412427607,0.0
SRS078419,0.011137637676908212,0.8426439449334994,0.0,0.0,0.0,0.12856460979503678,2.9038596929293303e-05,0.0002530654293924299,0.012570832960277178,0.0,1.799415552783305e-05,0.0,0.000204174649117069,0.0017007355840596896
SRS078665,0.0029758877768643957,0.9273861260840897,2.092363379965684e-05,0.0,0.0,0.04089991851843004,0.005802536924252334,0.0,0.021432433003007123,0.0,0.0,0.0,0.00010041150489463559,0.0
SRS098514,0.0014110641914428044,0.7593227384217947,0.0,0.0,0.0,0.21684150135632424,0.0,0.0,0.00874131590385828,1.7237786596240133e-05,0.0,0.008672080376599795,0.0026332727719296754,0.0005913733311494377
SRS098717,0.02114165888991911,0.6712450240291319,3.085576801223493e-05,0.0,0.005141065536562857,0.26702967538392147,0.0,0.0,0.033265378995316945,4.3617412386411016e-05,1.4627510003746951e-05,0.0,0.0004559062352607934,0.0
SRS100021,0.011981545375038347,0.8618584092690236,0.0,0.0,4.76647139747234e-05,0.11823170634682796,3.545567456449656e-05,0.0,0.005256370124906407,0.0,0.0,0.0,0.000635375477771445,0.0
SRS101376,0.012068562254267855,0.8460782650575583,0.0,1.1726274114273795e-05,0.0,0.09213036859290735,6.764897718609147e-05,0.0,0.04643729793546514,0.0,0.0005893169027254607,0.0,8.039126080806924e-05,5.2708662070294134e-05
SRS101433,0.0027493468897075517,0.8067615905006637,0.0,0.0,0.0,0.18383720401894363,3.139056529748866e-05,0.0,0.0025620040287044968,3.073650897745758e-05,0.0,0.0,0.0001847392954283779,0.0015722813794619623
SRS103987,0.001194543525167043,0.9240856844727512,2.1304633603589667e-05,0.0,0.0,0.04920266938949216,1.578685841953621e-05,0.002479670404602208,0.016489523957565973,0.0,0.0,0.004752942612066841,0.00019766151844979825,0.0
SRS104197,0.0011084434496114663,0.7711528887411992,0.0,0.0,0.0,0.20940045589026343,0.0,0.0,0.0067977704025237095,3.0924221694288074e-05,0.0,0.006480520829250572,0.0001115267487425416,0.003246063529925878
SRS104400,0.005281711144713796,0.7008173320236517,0.0,0.0,0.0,0.24267817944346004,4.993913479845295e-05,2.71109492243238e-05,0.008918861985189144,2.9343119874138353e-05,0.0001054126606507483,0.0196817128400855,0.00022090411660179607,0.018718580847933167
SRS105153,0.0015906264007319302,0.8027527645278926,0.0,0.0,0.0,0.18232523377232795,0.0,0.0,0.0012140688621889537,0.0,0.0,0.0024388446345903225,0.0003352107918229825,0.007291717507452685
SRS140492,0.054704711657332546,0.7447825006794077,2.0651268211828807e-05,0.0,0.0,0.18585206461247092,3.069842249652777e-05,6.887836244089125e-05,0.011122573306429025,0.0,0.0,0.0,6.626269258403771e-05,0.0
SRS140513,0.267107964054613,0.6101733360080264,0.0,0.0,0.0,0.1142355385806865,5.131852205701879e-05,0.0,0.005721027492050542,0.0,0.0,0.0,0.0002283518912427849,0.00026254180746543564
SRS140645,0.6433406180850919,0.3185581339527193,0.0,0.0,0.0,0.020391238433118176,0.00011254104532305159,0.0,0.016172389386364158,0.0,0.0,0.0,0.0,0.0
SRS142503,0.0004051088474596558,0.7166309472463018,0.0,1.190514290585149e-05,0.0,0.2665960660971518,0.0,0.0,0.0016195773730261149,0.0,0.00028947550276101444,0.006896069724356482,0.0005785681464925732,0.004748948766891591
SRS142505,0.010319932820571623,0.24350070044983876,2.2699514262480857e-05,0.0,0.007919587551871317,0.09402595328158131,0.0,0.0,0.014616073641960242,0.0,0.0,0.00033535931982760784,0.0007049015880471138,0.6274481653201449
SRS142712,0.0015807618972156887,0.8965643451325239,2.040364068371648e-05,0.0,0.0,0.09786282201624116,7.659278573286515e-05,0.0,0.002699224469258617,0.0,0.0,0.0,3.596816272056625e-05,0.0
SRS142890,0.017211935498028033,0.69412372274512,0.0,0.0,0.000820373117084996,0.20724406762733827,0.0,0.0,0.05540613105711913,2.6520822472036715e-05,0.0,0.0,0.00018943929086578644,0.022765952028723446
SRS143342,0.0022040845841371343,0.8560873001429373,0.0,0.0,0.0,0.1293927921282481,0.00014648000706177794,0.0,0.009700643335334469,0.0,1.3390254819211508e-05,0.0001616977818213182,0.0007756443858394807,0.0
SRS143417,0.0016763177146328291,0.8306989853359874,0.0,0.0,0.0,0.14776497787543127,0.0,0.0,0.012965155285093797,0.0,0.0,0.0005772612425141841,1.7327026355036387e-05,0.004289636503105284
SRS143598,0.001764044789904067,0.7122905153468899,0.0,0.0,0.0,0.09334341644426533,0.0,0.0,0.004625983175229359,0.0,0.0,0.00032665310786257547,0.0004202737012020072,0.18618965112543445
SRS143876,0.004256290010762911,0.8804203319569853,0.0,0.0,0.0,0.09122323228103335,0.0,0.0,0.021510362939845828,0.0,0.0,0.0008585598319412181,7.139725394258463e-05,0.0002045935942621156
SRS143991,0.007645338246356211,0.6130767414489787,0.0,0.0,0.0,0.340497608622692,0.0,0.0007704999208673675,0.02032559194829348,8.305413965940147e-05,1.9811327601450854e-05,0.0,0.0004957720787893214,0.015220062412045285
SRS144537,0.007904533904684615,0.4324065408315316,3.257051950076101e-05,0.0,0.0,0.5464742033880625,0.00019343680213917036,0.0,0.008525038874651007,4.1538116881638124e-05,2.1601217878360958e-05,0.0,7.561391273041353e-05,0.0
SRS145497,0.0031396126007052837,0.9128945705012466,0.0,0.0,1.9248031132112285e-05,0.0683225895321753,2.6246646293865077e-05,3.4068490859912375e-05,0.013477375556144214,0.0,0.0,0.0,0.0003881545361307698,7.984724371923113e-05
SRS147445,0.0021664520163523944,0.8123576596530743,1.0580345307147714e-05,0.0,0.0,0.18223057147309235,0.0,0.0,0.0009107064787888798,0.0,0.0,5.066068433412979e-05,6.984067406326649e-05,0.00042200208376495633
SRS147652,0.008439805806946789,0.7747078819741646,3.544401352765481e-05,0.0,0.0,0.19143443211248048,2.7508736592516075e-05,0.0,0.022308664840412475,0.0,1.1722744261666918e-05,0.0001316374600990797,0.0001053618116093143,0.0
SRS147766,0.0006033181177963719,0.7843656789838993,0.0,0.0,0.0,0.19354788329198674,1.1274407148029647e-05,0.0,0.004037415124394867,0.00011709393851422887,0.0,0.0005867655924355951,0.003126780406641857,0.01176777172551957
SRS147919,0.004922173250752233,0.644709799497029,6.85780665224968e-05,0.0,0.0,0.2907639781793738,5.586700216788551e-05,0.0,0.05680091883094608,0.0,0.0,8.821512375388287e-05,0.000157309470539775,8.712429462896859e-05
